run_label,config_name,checkpoint_step,checkpoint_label,env_name,task_one_hot_idx,mean_success_rate,std_success_rate,mean_return,std_return_across_seeds,mean_steps,mean_first_success_step,eval_seeds,total_episodes,goals
pickplace_push,config_1,2350000,2350000,push-v3,1,0.9,,489.9385179908677,,94.48,49.422222222222224,1,50,50
pickplace_push,config_1,2400000,2400000,pick-place-v3,0,0.98,,56.00667223466566,,51.9,42.755102040816325,1,50,50
pickplace_push,config_1,2400000,2400000,push-v3,1,0.98,,245.07618583594774,,54.3,45.204081632653065,1,50,50
pickplace_push,config_1,2450000,2450000,pick-place-v3,0,1.0,,63.270201546492444,,44.0,44.0,1,50,50
pickplace_push,config_1,2450000,2450000,push-v3,1,0.78,,940.117145436872,,141.92,40.92307692307692,1,50,50
pickplace_push,config_1,2500000,2500000,pick-place-v3,0,1.0,,62.162256077151625,,43.48,43.48,1,50,50
pickplace_push,config_1,2500000,2500000,push-v3,1,0.78,,938.237410646501,,142.62,41.82051282051282,1,50,50
pickplace_push,config_1,2550000,2550000,pick-place-v3,0,1.0,,58.03428893884126,,42.64,42.64,1,50,50
pickplace_push,config_1,2550000,2550000,push-v3,1,0.98,,260.4710431302395,,56.0,46.93877551020408,1,50,50
pickplace_push,config_1,2600000,2600000,pick-place-v3,0,1.0,,58.298574641200474,,43.06,43.06,1,50,50
pickplace_push,config_1,2600000,2600000,push-v3,1,0.96,,303.4302449925273,,61.68,43.416666666666664,1,50,50
pickplace_push,config_1,2650000,2650000,pick-place-v3,0,1.0,,58.2685602444115,,42.98,42.98,1,50,50
pickplace_push,config_1,2650000,2650000,push-v3,1,1.0,,148.76407047603297,,43.64,43.64,1,50,50
pickplace_push,config_1,2700000,2700000,pick-place-v3,0,1.0,,64.98122764199923,,44.14,44.14,1,50,50
pickplace_push,config_1,2700000,2700000,push-v3,1,1.0,,136.93567017290124,,40.94,40.94,1,50,50
pickplace_push,config_1,2750000,2750000,pick-place-v3,0,1.0,,64.6832171580847,,44.2,44.2,1,50,50
pickplace_push,config_1,2750000,2750000,push-v3,1,1.0,,137.5344642562947,,40.62,40.62,1,50,50
pickplace_push,config_1,2800000,2800000,pick-place-v3,0,1.0,,62.236423009629945,,43.94,43.94,1,50,50
pickplace_push,config_1,2800000,2800000,push-v3,1,0.96,,277.14556670372764,,58.8,40.416666666666664,1,50,50
pickplace_push,config_1,2850000,2850000,pick-place-v3,0,1.0,,66.55657205714982,,44.02,44.02,1,50,50
pickplace_push,config_1,2850000,2850000,push-v3,1,1.0,,136.4952085896114,,40.44,40.44,1,50,50
pickplace_push,config_1,2900000,2900000,pick-place-v3,0,1.0,,62.32785610573641,,42.86,42.86,1,50,50
pickplace_push,config_1,2900000,2900000,push-v3,1,0.98,,203.0010658703839,,50.42,41.244897959183675,1,50,50
pickplace_push,config_1,2950000,2950000,pick-place-v3,0,1.0,,62.60499580368115,,43.98,43.98,1,50,50
pickplace_push,config_1,2950000,2950000,push-v3,1,1.0,,135.92069538207372,,40.76,40.76,1,50,50
pickplace_push,config_1,3000000,3000000,pick-place-v3,0,0.98,,60.00558096520935,,53.74,44.63265306122449,1,50,50
pickplace_push,config_1,3000000,3000000,push-v3,1,0.96,,264.77322771881916,,59.22,40.854166666666664,1,50,50
pickplace_push,config_1,3050000,3050000,pick-place-v3,0,1.0,,65.5690734686791,,44.62,44.62,1,50,50
pickplace_push,config_1,3050000,3050000,push-v3,1,0.94,,355.56334069660875,,68.58,41.04255319148936,1,50,50
pickplace_push,config_1,3100000,3100000,pick-place-v3,0,1.0,,64.01146897142694,,44.58,44.58,1,50,50
pickplace_push,config_1,3100000,3100000,push-v3,1,0.98,,211.62296697677107,,50.24,41.06122448979592,1,50,50
pickplace_push,config_1,3150000,3150000,pick-place-v3,0,0.98,,63.10702985384787,,53.68,44.57142857142857,1,50,50
pickplace_push,config_1,3150000,3150000,push-v3,1,0.96,,271.6373835486549,,59.22,40.854166666666664,1,50,50
pickplace_push,config_1,3200000,3200000,pick-place-v3,0,0.98,,64.19468033181015,,53.38,44.265306122448976,1,50,50
pickplace_push,config_1,3200000,3200000,push-v3,1,0.98,,204.30336304068507,,50.76,41.59183673469388,1,50,50
pickplace_push,config_1,3250000,3250000,pick-place-v3,0,1.0,,68.05698718221888,,53.08,53.08,1,50,50
pickplace_push,config_1,3250000,3250000,push-v3,1,0.96,,275.78446345302814,,60.46,42.145833333333336,1,50,50
pickplace_push,config_1,3300000,3300000,pick-place-v3,0,0.96,,62.113529406074,,63.44,45.25,1,50,50
pickplace_push,config_1,3300000,3300000,push-v3,1,0.98,,145.13336441631472,,51.1,41.93877551020408,1,50,50
pickplace_push,config_1,3350000,3350000,pick-place-v3,0,0.96,,60.530013285705955,,64.84,46.708333333333336,1,50,50
pickplace_push,config_1,3350000,3350000,push-v3,1,0.96,,323.2402782502723,,66.1,48.020833333333336,1,50,50
pickplace_push,config_1,3400000,3400000,pick-place-v3,0,1.0,,64.29996683835888,,46.0,46.0,1,50,50
pickplace_push,config_1,3400000,3400000,push-v3,1,1.0,,131.56106808834718,,39.92,39.92,1,50,50
pickplace_push,config_1,3450000,3450000,pick-place-v3,0,0.98,,64.51981238182994,,53.14,44.02040816326531,1,50,50
pickplace_push,config_1,3450000,3450000,push-v3,1,0.98,,146.5530264169673,,49.26,40.06122448979592,1,50,50
pickplace_push,config_1,3500000,3500000,pick-place-v3,0,1.0,,65.67489929078636,,46.84,46.84,1,50,50
pickplace_push,config_1,3500000,3500000,push-v3,1,0.98,,199.7381479186361,,49.74,40.55102040816327,1,50,50
pickplace_push,config_1,3550000,3550000,pick-place-v3,0,1.0,,66.72553135706713,,43.54,43.54,1,50,50
pickplace_push,config_1,3550000,3550000,push-v3,1,1.0,,138.4770740290571,,40.7,40.7,1,50,50
pickplace_push,config_1,3600000,3600000,pick-place-v3,0,1.0,,66.66506314110148,,42.72,42.72,1,50,50
pickplace_push,config_1,3600000,3600000,push-v3,1,1.0,,135.54233760114198,,39.72,39.72,1,50,50
pickplace_push,config_1,3650000,3650000,pick-place-v3,0,1.0,,66.01215467656698,,42.8,42.8,1,50,50
pickplace_push,config_1,3650000,3650000,push-v3,1,1.0,,168.5287885840093,,43.8,43.8,1,50,50
