run_label,config_name,checkpoint_step,checkpoint_label,env_name,task_one_hot_idx,mean_success_rate,std_success_rate,mean_return,std_return_across_seeds,mean_steps,mean_first_success_step,eval_seeds,total_episodes,goals
basketball_pickplace,config_1,4050000,4050000,pick-place-v3,1,1.0,,76.59410228294162,,46.66,46.66,1,50,50
basketball_pickplace,config_1,4100000,4100000,basketball-v3,0,1.0,,161.68316980794475,,65.64,65.64,1,50,50
basketball_pickplace,config_1,4100000,4100000,pick-place-v3,1,0.98,,77.83215908120894,,56.02,46.95918367346939,1,50,50
basketball_pickplace,config_1,4150000,4150000,basketball-v3,0,1.0,,168.7103884439774,,67.98,67.98,1,50,50
basketball_pickplace,config_1,4150000,4150000,pick-place-v3,1,1.0,,80.8786636688621,,48.04,48.04,1,50,50
basketball_pickplace,config_1,4200000,4200000,basketball-v3,0,1.0,,170.9771127137864,,66.72,66.72,1,50,50
basketball_pickplace,config_1,4200000,4200000,pick-place-v3,1,1.0,,76.9648393215543,,49.18,49.18,1,50,50
basketball_pickplace,config_1,4250000,4250000,basketball-v3,0,1.0,,162.67271369686722,,65.3,65.3,1,50,50
basketball_pickplace,config_1,4250000,4250000,pick-place-v3,1,0.98,,76.29130143943142,,61.3,52.3469387755102,1,50,50
basketball_pickplace,config_1,4300000,4300000,basketball-v3,0,0.9,,151.76996166354286,,109.06,65.62222222222222,1,50,50
basketball_pickplace,config_1,4300000,4300000,pick-place-v3,1,0.98,,77.0728966704429,,66.08,57.224489795918366,1,50,50
basketball_pickplace,config_1,4350000,4350000,basketball-v3,0,0.94,,161.80363170279168,,92.1,66.06382978723404,1,50,50
basketball_pickplace,config_1,4350000,4350000,pick-place-v3,1,0.9,,68.58118612798194,,102.6,58.44444444444444,1,50,50
basketball_pickplace,config_1,4400000,4400000,basketball-v3,0,0.98,,161.09221653512392,,74.36,65.6734693877551,1,50,50
basketball_pickplace,config_1,4400000,4400000,pick-place-v3,1,0.96,,71.97701717508963,,67.78,49.770833333333336,1,50,50
basketball_pickplace,config_1,4450000,4450000,basketball-v3,0,1.0,,148.68549700932988,,61.66,61.66,1,50,50
basketball_pickplace,config_1,4450000,4450000,pick-place-v3,1,0.98,,76.73387416017815,,57.28,48.24489795918368,1,50,50
basketball_pickplace,config_1,4500000,4500000,basketball-v3,0,1.0,,135.24654527805288,,58.72,58.72,1,50,50
basketball_pickplace,config_1,4500000,4500000,pick-place-v3,1,0.98,,77.91379664893539,,56.54,47.48979591836735,1,50,50
basketball_pickplace,config_1,4550000,4550000,basketball-v3,0,1.0,,130.5729643104844,,58.96,58.96,1,50,50
basketball_pickplace,config_1,4550000,4550000,pick-place-v3,1,1.0,,80.8481046420979,,47.36,47.36,1,50,50
basketball_pickplace,config_1,4600000,4600000,basketball-v3,0,1.0,,131.43757242292406,,59.18,59.18,1,50,50
basketball_pickplace,config_1,4600000,4600000,pick-place-v3,1,1.0,,78.0104335554041,,47.16,47.16,1,50,50
basketball_pickplace,config_1,4650000,4650000,basketball-v3,0,1.0,,132.69829656760828,,58.76,58.76,1,50,50
basketball_pickplace,config_1,4650000,4650000,pick-place-v3,1,1.0,,67.06557776916962,,46.56,46.56,1,50,50
basketball_pickplace,config_1,4700000,4700000,basketball-v3,0,1.0,,147.6871061070841,,62.38,62.38,1,50,50
basketball_pickplace,config_1,4700000,4700000,pick-place-v3,1,1.0,,76.92637236886463,,47.7,47.7,1,50,50
basketball_pickplace,config_1,4750000,4750000,basketball-v3,0,1.0,,155.36114093990977,,64.36,64.36,1,50,50
basketball_pickplace,config_1,4750000,4750000,pick-place-v3,1,0.98,,80.05043400416393,,61.48,52.53061224489796,1,50,50
basketball_pickplace,config_1,4800000,4800000,basketball-v3,0,1.0,,150.1487012828373,,62.88,62.88,1,50,50
basketball_pickplace,config_1,4800000,4800000,pick-place-v3,1,0.98,,82.45233937045356,,57.46,48.42857142857143,1,50,50
basketball_pickplace,config_1,4850000,4850000,basketball-v3,0,0.98,,139.25730512517845,,73.34,64.63265306122449,1,50,50
basketball_pickplace,config_1,4850000,4850000,pick-place-v3,1,1.0,,81.56302259040137,,48.98,48.98,1,50,50
basketball_pickplace,config_1,4900000,4900000,basketball-v3,0,0.98,,146.65446669128357,,80.16,71.59183673469387,1,50,50
basketball_pickplace,config_1,4900000,4900000,pick-place-v3,1,1.0,,78.84628394375893,,48.56,48.56,1,50,50
basketball_pickplace,config_1,4950000,4950000,basketball-v3,0,0.88,,127.84582337003576,,115.22,62.75,1,50,50
basketball_pickplace,config_1,4950000,4950000,pick-place-v3,1,1.0,,79.89096053003476,,50.42,50.42,1,50,50
basketball_pickplace,config_1,5000000,5000000,basketball-v3,0,0.96,,128.0184744489899,,79.36,61.833333333333336,1,50,50
basketball_pickplace,config_1,5000000,5000000,pick-place-v3,1,1.0,,80.24158463993307,,48.76,48.76,1,50,50
basketball_pickplace,config_1,5000000,final,basketball-v3,0,0.98,,128.4393426146906,,72.44,63.71428571428572,1,50,50
basketball_pickplace,config_1,5000000,final,pick-place-v3,1,1.0,,79.30102932449572,,48.24,48.24,1,50,50
basketball_pickplace,config_2,50000,50000,basketball-v3,0,0.0,,31.103124363577773,,500.0,,1,50,50
basketball_pickplace,config_2,50000,50000,pick-place-v3,1,0.0,,8.284615859926825,,500.0,,1,50,50
basketball_pickplace,config_2,100000,100000,basketball-v3,0,0.0,,25.35034849998508,,500.0,,1,50,50
basketball_pickplace,config_2,100000,100000,pick-place-v3,1,0.0,,19.67239060168629,,500.0,,1,50,50
basketball_pickplace,config_2,150000,150000,basketball-v3,0,0.0,,29.63132777681485,,500.0,,1,50,50
basketball_pickplace,config_2,150000,150000,pick-place-v3,1,0.0,,38.75434427774598,,500.0,,1,50,50
basketball_pickplace,config_2,200000,200000,basketball-v3,0,0.0,,26.484422745021337,,500.0,,1,50,50
basketball_pickplace,config_2,200000,200000,pick-place-v3,1,0.0,,45.25810921048622,,500.0,,1,50,50
basketball_pickplace,config_2,250000,250000,basketball-v3,0,0.0,,34.22948337138439,,500.0,,1,50,50
basketball_pickplace,config_2,250000,250000,pick-place-v3,1,0.0,,47.25246734956315,,500.0,,1,50,50
basketball_pickplace,config_2,300000,300000,basketball-v3,0,0.0,,40.00209056176989,,500.0,,1,50,50
basketball_pickplace,config_2,300000,300000,pick-place-v3,1,0.0,,48.90809396613988,,500.0,,1,50,50
basketball_pickplace,config_2,350000,350000,basketball-v3,0,0.0,,38.38240812385036,,500.0,,1,50,50
basketball_pickplace,config_2,350000,350000,pick-place-v3,1,0.0,,48.57637389363154,,500.0,,1,50,50
basketball_pickplace,config_2,400000,400000,basketball-v3,0,0.0,,46.35796597359027,,500.0,,1,50,50
basketball_pickplace,config_2,400000,400000,pick-place-v3,1,0.0,,50.537028188865726,,500.0,,1,50,50
basketball_pickplace,config_2,450000,450000,basketball-v3,0,0.0,,168.76261165116625,,500.0,,1,50,50
basketball_pickplace,config_2,450000,450000,pick-place-v3,1,0.0,,51.26347640183884,,500.0,,1,50,50
basketball_pickplace,config_2,500000,500000,basketball-v3,0,0.0,,207.9597390312709,,500.0,,1,50,50
basketball_pickplace,config_2,500000,500000,pick-place-v3,1,0.0,,51.97494672366143,,500.0,,1,50,50
basketball_pickplace,config_2,550000,550000,basketball-v3,0,0.0,,271.8187953446333,,500.0,,1,50,50
basketball_pickplace,config_2,550000,550000,pick-place-v3,1,0.0,,103.47063123663725,,500.0,,1,50,50
basketball_pickplace,config_2,600000,600000,basketball-v3,0,0.0,,373.0613731239919,,500.0,,1,50,50
basketball_pickplace,config_2,600000,600000,pick-place-v3,1,0.0,,266.44513470309374,,500.0,,1,50,50
basketball_pickplace,config_2,650000,650000,basketball-v3,0,0.0,,304.56279583306,,500.0,,1,50,50
basketball_pickplace,config_2,650000,650000,pick-place-v3,1,0.0,,252.93784287041197,,500.0,,1,50,50
basketball_pickplace,config_2,700000,700000,basketball-v3,0,0.0,,367.7734096730168,,500.0,,1,50,50
basketball_pickplace,config_2,700000,700000,pick-place-v3,1,0.0,,321.704819086761,,500.0,,1,50,50
basketball_pickplace,config_2,750000,750000,basketball-v3,0,0.02,,258.04651728916474,,499.68,484.0,1,50,50
basketball_pickplace,config_2,750000,750000,pick-place-v3,1,0.0,,381.6889185980367,,500.0,,1,50,50
basketball_pickplace,config_2,800000,800000,basketball-v3,0,0.0,,292.6404830294458,,500.0,,1,50,50
basketball_pickplace,config_2,800000,800000,pick-place-v3,1,0.0,,341.33537969159994,,500.0,,1,50,50
